store_id,sku_id,day_of_week,month,is_holiday,price,promotion,temperature,inventory_level,competitor_price,store_traffic,prediction,units_sold
8.0,96.0,0.0,10.0,0.0,145.58,1.0,66.3,168.0,117.98,398.0,46.716222293709485,51.0
19.0,24.0,5.0,7.0,0.0,91.88,1.0,96.3,121.0,109.1,68.0,52.894374555194254,69.0
23.0,57.0,0.0,2.0,0.0,138.73,0.0,54.4,64.0,175.25,706.0,48.47212635592853,53.0
23.0,22.0,4.0,9.0,0.0,26.08,0.0,75.5,243.0,31.08,1425.0,36.070873640931254,34.0
8.0,59.0,5.0,5.0,0.0,90.95,1.0,82.6,226.0,80.13,1618.0,60.04492382694344,47.0
23.0,31.0,6.0,7.0,0.0,98.88,0.0,101.5,153.0,122.48,1499.0,42.31597008853006,52.0
15.0,95.0,2.0,2.0,0.0,72.05,1.0,31.6,470.0,76.88,556.0,54.165115481430696,53.0
4.0,41.0,4.0,4.0,0.0,146.04,1.0,64.5,40.0,130.48,1298.0,51.43741360405676,47.0
2.0,11.0,2.0,1.0,0.0,11.61,1.0,52.6,299.0,13.36,443.0,55.31223726029793,51.0
3.0,76.0,6.0,12.0,1.0,38.3,1.0,58.5,259.0,48.85,266.0,82.8466050475123,92.0
28.0,58.0,6.0,1.0,0.0,70.77,0.0,48.1,154.0,72.19,1391.0,36.14287622603104,37.0
10.0,91.0,0.0,5.0,0.0,15.1,1.0,87.4,399.0,16.1,327.0,54.601289271683534,48.0
29.0,42.0,1.0,1.0,0.0,103.4,1.0,42.7,397.0,124.0,844.0,61.13086556742599,70.0
19.0,2.0,3.0,12.0,0.0,96.28,0.0,51.8,178.0,104.96,180.0,33.27665831062716,32.0
2.0,26.0,0.0,5.0,0.0,135.94,1.0,84.3,230.0,118.41,1488.0,52.574534919778515,69.0
22.0,17.0,0.0,3.0,0.0,13.05,0.0,59.5,299.0,14.72,1643.0,37.45417851052306,45.0
18.0,24.0,0.0,6.0,0.0,103.7,1.0,81.0,94.0,134.55,1639.0,64.22663369380923,67.0
13.0,12.0,4.0,1.0,0.0,18.46,0.0,46.3,203.0,22.15,977.0,33.00579925420827,34.0
5.0,35.0,1.0,9.0,0.0,125.96,1.0,91.4,296.0,134.97,87.0,59.19462809976703,64.0
18.0,63.0,3.0,8.0,0.0,130.28,0.0,80.9,43.0,145.8,1600.0,43.05137470014861,52.0
11.0,41.0,4.0,5.0,0.0,101.51,0.0,75.7,474.0,87.42,365.0,32.00769024587327,21.0
13.0,26.0,2.0,6.0,0.0,79.65,0.0,93.6,104.0,92.31,1662.0,40.110765970339656,54.0
26.0,22.0,6.0,1.0,0.0,28.03,0.0,53.8,116.0,24.43,422.0,29.241964965845735,20.0
18.0,66.0,0.0,4.0,0.0,65.31,0.0,63.1,272.0,78.16,1283.0,36.801007682732156,46.0
30.0,98.0,3.0,4.0,0.0,68.82,1.0,63.6,394.0,76.07,1079.0,55.258875043354344,59.0
28.0,39.0,5.0,5.0,0.0,129.43,0.0,80.0,425.0,117.49,1120.0,27.16665201533513,27.0
5.0,40.0,6.0,3.0,0.0,141.77,1.0,61.4,51.0,136.9,1361.0,55.5516579512131,61.0
11.0,99.0,5.0,3.0,0.0,104.96,1.0,49.9,378.0,100.59,1595.0,57.073102083516204,48.0
25.0,13.0,3.0,4.0,0.0,148.37,1.0,71.2,141.0,140.81,1721.0,53.30210956382897,34.0
7.0,46.0,3.0,5.0,0.0,137.51,1.0,80.2,79.0,137.48,242.0,56.34672266526578,62.0
8.0,73.0,6.0,6.0,0.0,111.77,1.0,77.3,179.0,110.76,1576.0,60.18862408986441,53.0
1.0,47.0,5.0,12.0,0.0,92.11,0.0,48.8,45.0,99.02,1246.0,33.509917078764296,40.0
11.0,74.0,2.0,4.0,0.0,22.28,0.0,69.2,398.0,24.86,1563.0,38.40267937578508,35.0
19.0,35.0,1.0,5.0,0.0,149.92,1.0,84.9,148.0,189.09,485.0,68.64829780568726,80.0
12.0,74.0,5.0,7.0,1.0,37.8,1.0,97.7,157.0,31.73,394.0,80.53458913878558,82.0
10.0,72.0,4.0,5.0,0.0,139.62,1.0,77.9,480.0,180.7,962.0,70.0561115489466,81.0
9.0,56.0,3.0,2.0,0.0,135.92,1.0,40.6,468.0,140.5,1423.0,58.376627860558365,51.0
11.0,74.0,5.0,5.0,0.0,109.99,1.0,83.9,96.0,112.7,1186.0,59.473328983643185,45.0
6.0,60.0,3.0,9.0,0.0,101.19,0.0,77.0,347.0,124.4,1291.0,46.849699704995544,57.0
21.0,59.0,6.0,2.0,0.0,12.96,0.0,49.0,387.0,12.98,898.0,33.99942599712128,38.0
26.0,53.0,5.0,7.0,0.0,102.87,0.0,95.0,292.0,110.63,882.0,34.2892027775178,38.0
30.0,31.0,1.0,10.0,0.0,33.23,0.0,77.7,468.0,35.27,1300.0,36.39115903156546,43.0
5.0,99.0,3.0,8.0,0.0,86.55,0.0,95.2,395.0,112.16,701.0,42.25209154641829,39.0
13.0,84.0,5.0,3.0,0.0,64.74,0.0,60.5,106.0,52.48,1368.0,35.14205054962595,25.0
24.0,1.0,0.0,12.0,1.0,78.62,1.0,51.7,57.0,78.51,120.0,81.45531324964814,71.0
7.0,24.0,0.0,1.0,0.0,142.67,1.0,41.3,255.0,183.33,1334.0,73.23714440766229,62.0
11.0,49.0,1.0,3.0,0.0,91.89,0.0,58.7,96.0,97.59,556.0,35.926950501077776,46.0
4.0,1.0,6.0,10.0,0.0,59.04,0.0,73.2,179.0,51.36,1540.0,37.4347190123951,23.0
5.0,91.0,6.0,10.0,0.0,133.04,1.0,77.5,84.0,132.32,1830.0,58.722992591553336,60.0
30.0,86.0,0.0,11.0,1.0,35.28,0.0,52.7,494.0,45.17,413.0,60.75292265053089,57.0
2.0,6.0,1.0,9.0,0.0,108.06,1.0,65.8,291.0,120.7,1636.0,61.87512420415683,64.0
13.0,38.0,4.0,3.0,0.0,62.82,0.0,55.9,287.0,61.89,1450.0,35.55319404512423,35.0
27.0,93.0,2.0,4.0,0.0,124.17,1.0,59.5,480.0,109.33,177.0,45.37411679133259,48.0
19.0,71.0,0.0,10.0,0.0,102.25,0.0,72.1,219.0,86.51,1344.0,32.6035996012565,30.0
10.0,4.0,3.0,7.0,1.0,131.71,0.0,92.9,360.0,110.73,1119.0,57.55322175841427,60.0
12.0,38.0,1.0,5.0,0.0,115.11,0.0,73.7,137.0,120.13,374.0,36.54634656115982,42.0
29.0,63.0,3.0,10.0,0.0,74.43,1.0,75.4,444.0,75.63,1613.0,57.28336243290272,67.0
23.0,55.0,3.0,10.0,0.0,70.84,0.0,75.9,92.0,57.66,1390.0,36.7925523240267,22.0
2.0,74.0,1.0,1.0,0.0,8.2,1.0,45.3,107.0,9.54,1162.0,58.33565831362658,54.0
16.0,59.0,4.0,2.0,0.0,52.64,1.0,47.1,150.0,66.12,255.0,50.66325100868952,47.0
14.0,94.0,0.0,8.0,0.0,147.18,0.0,87.9,59.0,149.09,1705.0,40.346691617641966,43.0
7.0,87.0,2.0,9.0,0.0,62.18,0.0,90.6,12.0,65.97,454.0,37.98683831369496,39.0
1.0,14.0,4.0,7.0,1.0,28.19,0.0,88.3,400.0,28.14,1796.0,62.050063296081426,47.0
28.0,8.0,2.0,8.0,0.0,127.93,0.0,92.3,294.0,138.22,1186.0,39.10349210636136,48.0
18.0,74.0,2.0,4.0,0.0,90.13,1.0,72.7,295.0,109.96,822.0,58.63146331573727,65.0
21.0,32.0,6.0,7.0,1.0,87.72,0.0,88.9,72.0,96.23,1928.0,65.29105730812262,60.0
25.0,89.0,2.0,5.0,0.0,15.33,1.0,85.5,430.0,13.74,404.0,51.405589327295914,58.0
30.0,45.0,1.0,10.0,0.0,34.41,0.0,69.9,489.0,40.31,1133.0,34.806100939718135,36.0
9.0,74.0,3.0,8.0,0.0,147.13,1.0,100.8,41.0,123.73,717.0,46.62584198128697,37.0
7.0,80.0,1.0,6.0,0.0,26.43,0.0,86.0,120.0,30.83,801.0,38.75442872525503,43.0
29.0,68.0,4.0,2.0,0.0,39.27,1.0,50.6,128.0,40.67,1840.0,57.71585313438228,62.0
12.0,67.0,6.0,3.0,0.0,134.85,0.0,69.6,106.0,118.3,1664.0,31.90553441741024,29.0
26.0,8.0,1.0,5.0,0.0,138.78,1.0,76.1,285.0,180.09,337.0,66.56629806991637,75.0
13.0,10.0,4.0,1.0,0.0,131.9,1.0,53.5,360.0,144.59,1336.0,57.996978943967974,51.0
15.0,76.0,6.0,3.0,0.0,55.79,1.0,63.2,147.0,66.85,681.0,54.94191751463329,53.0
1.0,51.0,2.0,1.0,0.0,102.97,1.0,54.5,466.0,94.18,1381.0,53.73731651240667,45.0
4.0,77.0,1.0,9.0,0.0,23.28,1.0,85.7,390.0,23.66,801.0,56.436529403622615,50.0
13.0,41.0,0.0,2.0,0.0,116.03,0.0,41.6,260.0,139.6,1186.0,45.29918552561882,45.0
28.0,8.0,5.0,3.0,0.0,115.45,0.0,53.4,50.0,100.51,643.0,30.118417939436718,21.0
15.0,83.0,3.0,6.0,0.0,46.09,1.0,94.0,270.0,48.45,1465.0,57.05160355692255,62.0
27.0,92.0,2.0,6.0,0.0,9.74,1.0,68.5,379.0,11.61,1476.0,56.82401854146653,60.0
6.0,60.0,1.0,1.0,0.0,62.22,1.0,45.1,348.0,53.48,1596.0,61.119484586730216,58.0
20.0,72.0,6.0,9.0,0.0,55.28,0.0,76.1,68.0,49.87,1576.0,35.54931035954988,29.0
1.0,98.0,0.0,4.0,0.0,43.21,1.0,62.8,498.0,44.39,1205.0,51.71295937967911,63.0
1.0,15.0,0.0,2.0,0.0,22.37,0.0,53.8,444.0,21.44,1976.0,32.8713168830275,32.0
8.0,81.0,2.0,3.0,0.0,64.87,1.0,61.3,400.0,75.2,989.0,58.89121642137823,72.0
14.0,42.0,2.0,3.0,0.0,76.66,0.0,64.3,25.0,88.21,404.0,34.31946877922316,36.0
1.0,53.0,3.0,7.0,0.0,146.15,1.0,95.0,279.0,153.72,548.0,55.03030206631503,49.0
4.0,3.0,6.0,3.0,0.0,50.12,1.0,57.9,35.0,43.45,415.0,55.75480903155756,51.0
21.0,55.0,2.0,1.0,0.0,82.36,1.0,49.6,213.0,84.35,1852.0,58.52675620740843,56.0
16.0,38.0,2.0,6.0,0.0,67.02,0.0,93.2,207.0,55.75,182.0,31.42609966384216,13.0
26.0,73.0,5.0,12.0,0.0,9.02,1.0,38.1,483.0,8.22,208.0,50.728751460854625,38.0
5.0,99.0,3.0,9.0,0.0,127.91,1.0,89.0,225.0,147.83,570.0,66.3950256054132,61.0
12.0,99.0,3.0,2.0,0.0,83.37,0.0,46.2,295.0,89.09,692.0,36.94326899769514,33.0
11.0,6.0,5.0,10.0,0.0,64.82,0.0,67.8,70.0,68.03,743.0,35.86652201948893,34.0
25.0,45.0,4.0,5.0,0.0,94.42,0.0,84.1,122.0,117.71,1219.0,40.306970828826366,52.0
2.0,90.0,4.0,5.0,0.0,108.87,0.0,93.8,361.0,108.42,1675.0,41.249024013074575,38.0
22.0,3.0,4.0,5.0,0.0,144.28,0.0,73.5,309.0,180.57,1709.0,50.88410022895561,63.0
15.0,73.0,0.0,7.0,0.0,30.38,0.0,100.3,291.0,29.43,1449.0,36.00922267852988,36.0
1.0,92.0,4.0,8.0,0.0,13.71,1.0,95.2,369.0,11.29,1704.0,54.675736332106766,50.0
18.0,24.0,1.0,2.0,0.0,44.18,1.0,46.7,163.0,52.55,1647.0,54.843665200374645,61.0
29.0,19.0,5.0,4.0,0.0,71.12,0.0,56.3,81.0,91.95,1993.0,40.178827248261335,54.0
20.0,51.0,5.0,1.0,0.0,67.85,1.0,52.9,218.0,68.52,1798.0,57.33361475944629,61.0
26.0,6.0,4.0,2.0,0.0,113.15,0.0,40.0,392.0,120.27,1202.0,34.256843589501734,26.0
8.0,48.0,5.0,10.0,0.0,31.8,1.0,62.4,344.0,33.66,111.0,56.90000367950055,53.0
24.0,24.0,6.0,5.0,0.0,40.32,1.0,85.6,232.0,33.99,1721.0,52.46346179965755,50.0
4.0,4.0,5.0,11.0,0.0,143.04,0.0,62.4,19.0,160.85,801.0,45.83758641196816,43.0
27.0,94.0,3.0,7.0,0.0,99.42,0.0,82.5,342.0,128.35,897.0,42.743633808441196,51.0
7.0,36.0,2.0,4.0,0.0,70.78,1.0,58.2,108.0,88.67,475.0,59.16430394578486,64.0
30.0,57.0,5.0,7.0,0.0,96.05,0.0,126.5,228.0,117.3,938.0,39.65962478433171,40.0
17.0,89.0,5.0,6.0,0.0,105.78,0.0,94.5,359.0,108.43,1675.0,38.30215362782607,38.0
9.0,28.0,0.0,5.0,0.0,65.06,0.0,89.2,390.0,80.19,1117.0,38.11036499878853,37.0
9.0,17.0,2.0,12.0,0.0,46.19,0.0,33.8,249.0,55.51,1145.0,36.51164505099552,35.0
16.0,30.0,0.0,4.0,0.0,140.62,1.0,71.7,392.0,131.17,1471.0,51.67504415941788,41.0
1.0,39.0,4.0,4.0,0.0,64.89,0.0,73.7,332.0,66.58,950.0,32.154294217440636,32.0
4.0,10.0,0.0,12.0,0.0,22.33,1.0,58.7,355.0,28.64,1993.0,59.10586713016684,69.0
3.0,81.0,4.0,12.0,0.0,89.16,0.0,49.7,322.0,84.38,1711.0,39.4635838491553,52.0
22.0,1.0,4.0,2.0,0.0,71.75,1.0,32.9,319.0,61.58,901.0,54.23768116239308,55.0
26.0,3.0,5.0,8.0,0.0,65.24,1.0,100.8,498.0,67.0,1311.0,53.30171288926815,45.0
11.0,6.0,6.0,4.0,0.0,96.77,0.0,74.8,386.0,85.11,723.0,33.24085011566421,24.0
19.0,68.0,3.0,1.0,0.0,30.44,0.0,45.2,204.0,33.54,289.0,33.121428722536514,38.0
15.0,33.0,1.0,10.0,0.0,123.21,0.0,66.8,251.0,133.26,1171.0,39.01585161617415,36.0
8.0,97.0,4.0,6.0,0.0,36.45,1.0,78.9,372.0,45.67,1500.0,62.394276905056294,73.0
30.0,2.0,4.0,2.0,0.0,133.47,1.0,40.6,335.0,132.21,889.0,51.174973919208504,40.0
3.0,49.0,4.0,2.0,0.0,76.56,1.0,58.4,183.0,66.55,1956.0,60.283290193778946,65.0
25.0,31.0,6.0,3.0,0.0,62.6,1.0,55.9,83.0,69.13,419.0,52.26573689205913,60.0
15.0,93.0,3.0,1.0,0.0,84.22,0.0,46.2,37.0,98.32,1995.0,39.061306737619404,48.0
6.0,79.0,3.0,1.0,0.0,47.52,0.0,43.4,127.0,42.79,1083.0,40.17277337505086,42.0
5.0,44.0,0.0,7.0,0.0,69.85,1.0,100.6,321.0,72.68,793.0,56.815522588671094,42.0
9.0,43.0,5.0,1.0,0.0,144.52,0.0,60.3,52.0,186.52,214.0,50.35989874967818,50.0
13.0,68.0,2.0,5.0,0.0,76.92,0.0,78.4,121.0,69.02,493.0,31.95258156846677,32.0
7.0,77.0,5.0,12.0,0.0,86.6,0.0,51.0,242.0,78.15,1643.0,38.76092514816472,42.0
6.0,38.0,3.0,7.0,0.0,84.72,1.0,98.8,460.0,102.47,799.0,61.40037924128581,78.0
29.0,86.0,4.0,3.0,0.0,10.33,1.0,46.1,223.0,9.8,1599.0,58.5022270941192,60.0
14.0,19.0,4.0,3.0,0.0,64.56,1.0,50.8,222.0,69.4,975.0,53.22956873553854,58.0
24.0,85.0,2.0,8.0,0.0,144.59,0.0,87.8,110.0,124.02,1417.0,28.862547153098244,18.0
19.0,62.0,6.0,3.0,0.0,120.74,0.0,58.4,311.0,101.5,499.0,25.697275886559105,23.0
16.0,55.0,2.0,9.0,0.0,64.31,0.0,82.6,27.0,66.68,424.0,31.850215337785478,21.0
14.0,54.0,6.0,7.0,1.0,19.26,1.0,92.1,104.0,17.09,1937.0,80.97207179745442,65.0
22.0,36.0,0.0,2.0,0.0,122.3,1.0,56.2,341.0,144.51,665.0,61.9197003551383,82.0
25.0,95.0,2.0,4.0,0.0,88.16,0.0,74.8,260.0,73.49,682.0,29.428906131900384,14.0
4.0,23.0,4.0,1.0,0.0,36.0,0.0,52.0,355.0,35.5,332.0,34.81544368821437,35.0
4.0,95.0,5.0,3.0,0.0,45.85,0.0,59.4,478.0,42.7,609.0,37.07644202064696,30.0
2.0,3.0,6.0,5.0,0.0,137.31,1.0,84.3,491.0,144.33,261.0,58.06492275388351,55.0
5.0,79.0,1.0,10.0,0.0,75.38,0.0,79.3,256.0,84.08,1184.0,39.650601974731984,35.0
13.0,59.0,0.0,12.0,1.0,147.6,0.0,38.0,439.0,121.65,961.0,54.82058540121871,43.0
18.0,83.0,2.0,8.0,0.0,58.61,1.0,101.4,62.0,71.01,1146.0,57.355518915479784,54.0
2.0,91.0,0.0,10.0,0.0,137.33,1.0,66.5,312.0,164.15,1138.0,69.75903153830734,63.0
18.0,92.0,0.0,4.0,0.0,34.63,0.0,65.4,38.0,35.01,1464.0,36.5879503956481,39.0
11.0,49.0,0.0,8.0,0.0,110.22,0.0,88.9,464.0,116.34,1667.0,40.038984438229384,44.0
7.0,40.0,2.0,7.0,0.0,113.12,1.0,93.8,390.0,96.65,87.0,51.39701348014929,56.0
28.0,81.0,6.0,3.0,0.0,89.8,1.0,46.3,92.0,114.38,1556.0,63.8035665046337,67.0
6.0,85.0,3.0,8.0,0.0,66.78,0.0,95.2,183.0,72.68,1473.0,42.28834041654945,48.0
21.0,33.0,4.0,8.0,0.0,10.25,1.0,93.7,280.0,10.34,1311.0,55.33089494997005,50.0
10.0,7.0,6.0,4.0,0.0,92.05,0.0,87.6,337.0,117.05,597.0,40.903864332428455,50.0
28.0,89.0,5.0,1.0,0.0,98.78,1.0,48.8,488.0,100.52,1459.0,55.69021032038941,69.0
5.0,32.0,2.0,5.0,0.0,65.71,0.0,79.7,94.0,60.94,525.0,37.07174068413054,33.0
28.0,49.0,2.0,3.0,0.0,103.55,0.0,48.3,24.0,93.64,1465.0,32.18330019546326,37.0
8.0,64.0,3.0,3.0,0.0,56.5,0.0,50.3,375.0,62.69,1075.0,39.465160081012755,37.0
4.0,59.0,5.0,6.0,0.0,7.12,1.0,89.8,70.0,9.1,1820.0,59.097642058709475,59.0
3.0,96.0,0.0,3.0,0.0,54.51,1.0,56.2,296.0,63.94,558.0,58.296692909864845,54.0
28.0,62.0,0.0,1.0,0.0,95.54,1.0,40.5,238.0,79.46,975.0,51.58536270429938,31.0
26.0,9.0,6.0,12.0,0.0,141.3,0.0,58.7,318.0,133.05,229.0,29.72362540291831,20.0
28.0,97.0,2.0,1.0,0.0,100.7,0.0,36.7,315.0,114.47,1056.0,38.34777124281166,39.0
12.0,75.0,3.0,2.0,0.0,83.6,1.0,51.2,489.0,87.71,1323.0,58.392963478918304,66.0
12.0,22.0,1.0,12.0,0.0,129.76,1.0,46.2,480.0,166.02,1232.0,70.78024900459113,88.0
14.0,31.0,0.0,2.0,0.0,28.76,1.0,41.4,440.0,25.0,65.0,52.84062800284005,38.0
5.0,4.0,5.0,5.0,0.0,112.28,0.0,85.8,95.0,97.23,1755.0,33.88551532071837,28.0
14.0,77.0,4.0,8.0,0.0,89.3,0.0,86.5,131.0,95.9,1532.0,36.84082886647527,43.0
6.0,29.0,3.0,8.0,0.0,84.9,0.0,92.8,474.0,95.01,1151.0,42.440714872421516,56.0
3.0,32.0,3.0,2.0,0.0,58.86,1.0,32.7,394.0,70.75,164.0,56.24528697780384,65.0
21.0,24.0,4.0,9.0,0.0,73.09,1.0,79.9,467.0,87.69,1170.0,55.01692430537409,58.0
19.0,97.0,5.0,2.0,0.0,73.9,1.0,38.7,228.0,64.1,1920.0,56.7129167079217,61.0
11.0,79.0,3.0,3.0,0.0,24.15,1.0,57.5,442.0,25.57,532.0,54.597654675815015,48.0
1.0,53.0,4.0,10.0,0.0,26.13,0.0,63.7,436.0,23.69,874.0,31.073564004810894,39.0
13.0,71.0,3.0,4.0,0.0,13.7,1.0,78.8,445.0,16.39,113.0,52.086063478462094,59.0
23.0,43.0,1.0,11.0,0.0,19.49,0.0,69.3,259.0,21.34,1601.0,37.21351693026131,37.0
21.0,17.0,2.0,1.0,0.0,24.65,1.0,58.6,409.0,25.12,1595.0,54.77906187133945,41.0
27.0,45.0,5.0,11.0,1.0,101.22,1.0,59.3,137.0,112.25,688.0,81.5576972890493,104.0
4.0,97.0,0.0,2.0,0.0,37.12,0.0,46.8,286.0,39.0,327.0,36.787850556002915,39.0
16.0,74.0,1.0,5.0,0.0,40.9,1.0,79.2,286.0,42.3,1557.0,53.48691193337104,38.0
16.0,18.0,4.0,6.0,0.0,70.95,0.0,85.2,23.0,83.49,81.0,30.892450215605557,27.0
14.0,1.0,3.0,3.0,0.0,34.66,0.0,74.7,129.0,29.49,1496.0,34.77790438172818,28.0
25.0,43.0,6.0,2.0,0.0,115.92,1.0,55.4,182.0,147.95,1702.0,65.43243738615976,52.0
16.0,74.0,3.0,6.0,0.0,19.99,1.0,96.0,223.0,25.2,1727.0,54.17664735892788,51.0
26.0,64.0,6.0,1.0,0.0,5.01,0.0,34.9,342.0,4.06,1995.0,35.02839981490481,28.0
22.0,11.0,3.0,2.0,0.0,32.77,0.0,50.2,34.0,27.41,1657.0,36.358717230546425,35.0
8.0,10.0,2.0,5.0,0.0,100.04,0.0,77.0,360.0,92.34,1723.0,38.03800777050784,35.0
12.0,13.0,5.0,2.0,0.0,122.6,0.0,52.1,225.0,159.07,580.0,48.87889975641203,45.0
10.0,55.0,2.0,8.0,0.0,90.41,0.0,96.6,106.0,97.63,1544.0,39.84874831193035,41.0
3.0,18.0,3.0,4.0,0.0,42.0,0.0,73.0,343.0,53.41,1682.0,40.10288758949157,53.0
21.0,25.0,0.0,4.0,0.0,106.63,0.0,85.2,244.0,104.76,1086.0,35.1879946609331,30.0
27.0,58.0,1.0,12.0,1.0,145.12,0.0,40.5,154.0,177.26,208.0,69.47166101790363,76.0
10.0,75.0,3.0,10.0,0.0,10.33,0.0,71.7,415.0,12.92,1961.0,40.92284715595863,40.0
11.0,56.0,2.0,10.0,0.0,103.3,1.0,66.9,223.0,90.49,1635.0,56.00658381865292,50.0
20.0,66.0,3.0,6.0,0.0,25.68,0.0,82.0,266.0,22.71,639.0,32.97579767671078,23.0
14.0,100.0,0.0,5.0,0.0,24.38,1.0,73.6,147.0,25.35,938.0,54.85019126107225,56.0
6.0,6.0,6.0,12.0,0.0,120.51,1.0,45.7,243.0,153.39,1517.0,70.05263562777793,85.0
1.0,63.0,5.0,3.0,0.0,41.71,1.0,60.8,286.0,44.8,523.0,48.96343952909939,53.0
18.0,29.0,0.0,4.0,0.0,136.16,0.0,66.5,202.0,154.11,1947.0,45.7292180990594,54.0
24.0,62.0,3.0,6.0,0.0,125.12,0.0,88.6,303.0,141.54,1344.0,41.441748590159456,36.0
19.0,17.0,6.0,8.0,0.0,70.5,0.0,77.4,261.0,79.68,176.0,31.266257657686257,37.0
1.0,35.0,5.0,4.0,0.0,126.08,0.0,59.6,150.0,106.53,343.0,23.958799661213178,13.0
23.0,100.0,4.0,4.0,0.0,143.1,0.0,73.5,371.0,183.43,1892.0,54.09902150930135,61.0
25.0,20.0,4.0,2.0,0.0,63.71,0.0,45.7,393.0,52.73,924.0,30.790433448049225,25.0
26.0,88.0,0.0,2.0,0.0,110.77,1.0,45.3,260.0,97.86,353.0,47.48672630653498,42.0
7.0,23.0,5.0,4.0,0.0,108.33,1.0,64.9,104.0,136.03,879.0,67.131451557343,64.0
6.0,32.0,5.0,7.0,1.0,15.7,0.0,96.0,316.0,13.68,533.0,64.03221669675891,75.0
19.0,83.0,1.0,6.0,0.0,115.84,1.0,82.8,407.0,148.84,1335.0,68.82711127796348,68.0
13.0,90.0,3.0,2.0,0.0,135.18,0.0,42.1,112.0,120.17,961.0,26.073671974465366,25.0
26.0,25.0,0.0,10.0,0.0,66.26,0.0,69.9,439.0,74.08,1327.0,34.449678851354804,29.0
13.0,22.0,6.0,9.0,0.0,7.0,1.0,80.5,245.0,5.91,1757.0,53.592271537199565,56.0
14.0,57.0,5.0,3.0,0.0,97.07,0.0,60.8,407.0,116.13,733.0,40.01569000827714,44.0
1.0,54.0,5.0,3.0,0.0,106.07,0.0,57.9,56.0,130.19,857.0,36.971762222771055,34.0
21.0,87.0,4.0,10.0,0.0,88.4,1.0,74.3,216.0,91.92,252.0,54.2690799831388,51.0
24.0,94.0,2.0,10.0,0.0,113.22,0.0,67.7,59.0,91.5,1471.0,30.272184858471963,25.0
19.0,59.0,6.0,7.0,0.0,144.79,0.0,90.4,130.0,124.8,842.0,25.915220407021344,31.0
30.0,74.0,0.0,3.0,0.0,115.62,1.0,66.5,96.0,110.3,1073.0,52.68540922223856,39.0
22.0,27.0,6.0,11.0,0.0,110.81,1.0,56.0,333.0,107.55,993.0,54.43824919754882,54.0
27.0,43.0,3.0,4.0,0.0,116.25,1.0,82.4,206.0,139.61,1383.0,63.21665297260234,69.0
1.0,88.0,0.0,1.0,0.0,78.9,0.0,60.9,364.0,90.06,1918.0,34.40857739878253,40.0
9.0,68.0,5.0,11.0,0.0,53.43,1.0,62.9,282.0,65.39,666.0,57.10007279353391,57.0
29.0,93.0,4.0,5.0,0.0,104.36,0.0,63.4,247.0,96.4,781.0,35.32223722857372,44.0
22.0,54.0,2.0,7.0,0.0,81.58,1.0,92.8,287.0,92.81,366.0,57.17291794656845,68.0
4.0,17.0,6.0,8.0,0.0,60.09,1.0,97.0,451.0,71.16,594.0,55.36120457511004,50.0
16.0,47.0,1.0,9.0,0.0,87.82,0.0,94.0,474.0,91.04,1218.0,33.87922377363091,27.0
24.0,40.0,4.0,5.0,0.0,12.24,1.0,88.6,153.0,11.69,1745.0,55.41049757785738,61.0
7.0,92.0,0.0,5.0,0.0,100.15,0.0,72.6,304.0,115.29,606.0,43.40180615274908,42.0
6.0,87.0,4.0,1.0,0.0,100.84,0.0,36.3,227.0,119.54,1419.0,45.204237729778214,57.0
11.0,8.0,5.0,9.0,0.0,146.69,0.0,84.7,283.0,180.78,1982.0,52.93433904055138,59.0
11.0,92.0,1.0,5.0,0.0,83.83,0.0,70.9,268.0,108.75,64.0,40.08681655364835,32.0
14.0,57.0,0.0,12.0,0.0,67.52,0.0,50.4,85.0,87.4,462.0,35.20472893732944,41.0
22.0,84.0,2.0,9.0,0.0,111.12,1.0,76.0,470.0,116.15,415.0,55.791612457001456,66.0
2.0,56.0,1.0,2.0,0.0,115.67,0.0,50.5,72.0,145.13,123.0,45.53379716074021,44.0
8.0,86.0,0.0,12.0,0.0,66.8,1.0,37.5,66.0,55.59,1887.0,61.35113535341987,55.0
3.0,24.0,2.0,3.0,0.0,91.8,0.0,64.3,430.0,103.43,1367.0,39.96173195823385,44.0
3.0,37.0,3.0,4.0,0.0,134.2,1.0,65.3,329.0,118.24,1884.0,51.104782233634296,64.0
13.0,5.0,3.0,7.0,1.0,133.39,0.0,108.8,375.0,148.5,1386.0,66.69443622263097,77.0
28.0,100.0,6.0,3.0,0.0,79.43,0.0,67.2,404.0,69.82,1597.0,35.739781336055074,26.0
20.0,74.0,4.0,8.0,0.0,142.19,1.0,100.4,272.0,180.57,1499.0,69.65451356043712,62.0
20.0,17.0,6.0,4.0,0.0,21.66,0.0,74.6,113.0,24.19,1142.0,33.00920335990421,23.0
16.0,77.0,0.0,5.0,0.0,147.98,1.0,86.7,283.0,159.01,860.0,61.16693504826543,58.0
25.0,2.0,2.0,3.0,0.0,43.9,0.0,64.0,303.0,45.46,463.0,29.785506603859165,22.0
8.0,12.0,3.0,1.0,0.0,113.88,0.0,45.4,141.0,136.75,179.0,42.60328472092699,51.0
14.0,96.0,4.0,2.0,0.0,25.1,0.0,37.4,57.0,24.93,84.0,33.17947815576706,34.0
19.0,96.0,4.0,7.0,0.0,32.82,1.0,98.6,363.0,40.79,905.0,56.53533749371225,52.0
